id пользователя;Вильямс;Шварц;Медник;Триандис;Друзья;Подписки;Подписки образование;Подписки опасные;% Подписки образование;% Подписки опасные;9_иностранные языки;8_философия;12_психология/педагогика;10_история/обществознание;7_филология/литература;5_техника и технологии;11_искусство/культура;4_математика;2_науки о земле;4_информатика;6_физика;3_химия;1_биология/медицина;3_16_юриспруденция;Преступный контент;Самоповреждающее поведение;Эстетика зла;Ненависть и агрессия и агрессия;Оружие ;Психоактивные вещества;Национализм;Депрессивный контент;Субкультура True Crime;Вульгарный контент;Суицидальный контент;Жестокий контент;Эстетика смерти;Оружие
t64794;2;;;;73;73;1;2;1,4%;2,7%;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
t64045;3;;;;298;135;7;2;5,2%;1,5%;2;0;0;1;2;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
t65793;2;;;;218;458;9;17;2,0%;3,7%;1;1;1;2;1;2;1;0;0;0;0;0;0;0;0;0;4;1;0;0;0;3;1;6;0;1;1;0
t65776;3;;;;147;36;2;1;5,6%;2,8%;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
t64705;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t64020;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t65903;2;;;;155;34;2;0;5,9%;0,0%;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t64825;2;;;;47;91;4;1;4,4%;1,1%;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
t65375;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t64886;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t65561;1;;;;184;79;1;0;1,3%;0,0%;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t65874;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t65647;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t64591;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t65013;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t56010;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t64935;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t64280;3;;;;518;124;3;1;2,4%;0,8%;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
t64005;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t63719;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t66284;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t65796;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t63872;2;;;;264;40;0;1;0,0%;2,5%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
t64909;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t63395;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t64495;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t64426;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t66075;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t64047;3;;;;121;201;0;2;0,0%;1,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
t62944;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t65815;2;;;;65;85;4;1;4,7%;1,2%;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
t66238;2;;;;84;222;15;5;6,8%;2,3%;3;0;3;0;2;3;2;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
t63970;2;;;;58;146;4;32;2,7%;21,9%;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;4;1;0;0;1;0;7;0;14;2;2;1;0
t64388;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t66144;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t65651;2;;;;156;115;2;1;1,7%;0,9%;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
t53477;2;;;;272;90;7;0;7,8%;0,0%;0;0;0;2;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t35457;2;;;;59;30;0;3;0,0%;10,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0
t66182;3;;;;156;78;5;0;6,4%;0,0%;0;0;0;1;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t63939;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t64690;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t63846;2;;;;280;76;3;1;3,9%;1,3%;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
t0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t63172;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t66195;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t63840;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t66065;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t64320;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t63549;2;;;;158;65;19;2;29,2%;3,1%;0;0;0;0;0;0;0;0;0;0;0;9;10;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
t65186;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t64722;3;;;;48;31;2;0;6,5%;0,0%;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t63976;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t63619;2;;;;239;62;2;0;3,2%;0,0%;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t52356;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t65940;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t66121;3;;;;182;73;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t63485;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t64124;3;;;;64;24;0;1;0,0%;4,2%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
t64330;3;;;;58;42;1;0;2,4%;0,0%;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t37032;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t31956;2;2;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t65221;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t63372;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t65588;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t45365;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t62791;2;1;;2;216;94;11;0;11,7%;0,0%;3;0;1;0;1;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t46348;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t37204;3;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t38430;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t35375;2;;;;201;25;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t65123;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t52063;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t31752;2;3;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t36530;3;;;;69;211;17;0;8,1%;0,0%;1;0;3;1;3;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t65716;2;;;;149;89;1;0;1,1%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t66337;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67497;3;3;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t64945;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t52127;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t63029;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67564;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t64893;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67652;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t65041;2;;;;307;38;5;0;13,2%;0,0%;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t67659;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67654;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t39397;3;2;1;2;73;93;8;2;8,6%;2,2%;0;0;0;0;0;2;0;1;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
t62813;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67568;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t64532;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t66268;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t65223;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67391;3;1;;;88;51;2;1;3,9%;2,0%;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
t27987;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t29132;2;;;;360;143;1;0;0,7%;0,0%;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t33860;2;1;;;180;115;1;4;0,9%;3,5%;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0
t31432;3;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t65835;1;;;;279;164;2;5;1,2%;3,0%;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;1;0;0
t67989;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67971;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67668;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t51846;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t33044;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67622;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67645;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67685;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67656;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t49626;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t63437;2;;;;150;55;5;0;9,1%;0,0%;2;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t63408;3;;;;30;29;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t54870;3;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t47328;3;;;;148;59;7;0;11,9%;0,0%;2;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t55521;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67541;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t36807;2;2;;;61;58;10;0;17,2%;0,0%;0;0;0;1;1;0;1;1;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t63039;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67710;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t45583;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67651;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t60757;3;;;;280;160;21;0;13,1%;0,0%;8;0;1;6;2;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t67585;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t65670;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t64303;3;;;;312;375;5;11;1,3%;2,9%;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;1;1;0;0;1;0;5;0;1;0;0
t27723;3;2;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t36843;3;;;;190;196;13;6;6,6%;3,1%;1;0;1;1;2;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;1;0;0
t45005;3;;;;209;101;2;5;2,0%;5,0%;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;1;0;0;0;0
t33175;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t604;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t9666;2;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67572;2;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t50193;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t32489;3;;;;139;39;4;0;10,3%;0,0%;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t67683;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t65019;2;;;;115;14;1;0;7,1%;0,0%;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t27893;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t42308;3;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67658;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t63458;2;;;;273;225;3;11;1,3%;4,9%;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2;1;1;0;1;0;3;0;2;0;1;0;0
t46786;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t41735;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67812;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t36833;3;;;;39;4;1;0;25,0%;0,0%;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t45845;3;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67486;2;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67674;2;;;;45;108;3;3;2,8%;2,8%;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0
t36017;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t52943;1;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t55231;3;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67817;3;;;;42;84;0;1;0,0%;1,2%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
t67644;2;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t64177;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t47125;2;1;;3;6;36;1;1;2,8%;2,8%;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
t66036;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t55826;2;3;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t30218;3;;;;65;2;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t42251;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t29740;2;2;;3;299;128;5;1;3,9%;0,8%;0;0;0;0;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
t67653;3;;;;21;34;4;0;11,8%;0,0%;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t47620;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t64542;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t1215;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t45297;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t54441;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t21738;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t55457;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t62805;3;1;;3;121;44;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t46278;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67548;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t34061;2;;;;129;65;7;0;10,8%;0,0%;0;0;0;1;1;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t62726;3;;;;469;72;13;2;18,1%;2,8%;2;0;0;6;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
t65151;2;;;;83;47;0;1;0,0%;2,1%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
t34077;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t62969;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t23126;1;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t31528;3;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t44872;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t53692;2;3;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t35512;3;3;;1;248;105;7;1;6,7%;1,0%;1;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0
t643;3;1;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t63118;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t54881;3;2;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t14065;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t64957;3;;;;107;637;47;17;7,4%;2,7%;32;0;0;6;4;1;1;1;1;0;0;1;0;0;0;0;0;2;0;0;0;10;0;3;0;1;1;0
t15785;3;2;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t40524;2;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t44986;2;2;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t27365;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t62781;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t18059;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t47326;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t62859;3;;;;243;92;11;0;12,0%;0,0%;0;0;0;0;0;9;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t55660;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t54942;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t64793;2;2;;1;100;29;0;1;0,0%;3,4%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
t40586;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t27218;3;;;;230;78;6;0;7,7%;0,0%;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t35433;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t62764;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t28712;3;;;;10;11;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t50185;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t35942;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t13000;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67693;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t40471;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t65649;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t36642;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t36396;2;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t36840;3;1;;2;55;12;0;0;0,0%;0,0%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t27740;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t47311;2;3;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t65145;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t37710;3;;;;355;80;5;4;6,3%;5,0%;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0
t36933;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67567;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t38428;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t56015;2;;;;505;124;13;5;10,5%;4,0%;2;0;0;0;2;0;1;0;0;0;2;2;4;0;0;0;0;1;0;0;0;0;0;2;0;2;0;0
t62902;2;;;;14;129;7;0;5,4%;0,0%;4;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t55633;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t46118;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t62747;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t40506;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t52891;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t29863;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t36919;3;;;;246;84;14;0;16,7%;0,0%;6;0;0;3;0;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t55294;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t29960;3;2;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67587;2;3;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t36462;2;;;;3108;141;1;0;0,7%;0,0%;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t29552;3;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67550;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t35564;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t29470;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t67592;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t30868;3;2;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t54363;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t55289;3;2;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t3729;3;;;;2599;166;9;0;5,4%;0,0%;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t67601;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t46142;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t55692;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t59571;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t36002;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t53134;3;;;;104;85;2;0;2,4%;0,0%;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
t54583;3;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t24846;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t35534;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t54445;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t30651;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
t36332;3;;;;140;104;5;10;4,8%;9,6%;2;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;5;0;0;1;0
